ts_code,end_date,report_type,ann_date,f_ann_date,total_revenue,revenue,oper_cost,operate_profit,ebit,ebitda,n_income,n_income_attr_p,rd_exp,n_cashflow_act,free_cashflow,c_fr_sale_sg,c_pay_acq_const_fiolta,total_assets,accounts_receiv,inventories,accounts_pay,contract_liab,total_hldr_eqy_exc_min_int,name,rev_q,cost_q,op_q,ebit_q,ebitda_q,np_q,np_parent_q,cfo_q,fcf_q,cash_sales_q,capex_q,fiscal_year,quarter,rev_ytd,np_parent_ytd,cfo_ytd,rev_ytd_lag4,np_parent_ytd_lag4,cfo_ytd_lag4,rev_ttm,op_ttm,ebit_ttm,np_parent_ttm,cfo_ttm,fcf_ttm,capex_ttm,cost_ttm,avg_assets,q_rev_yoy,q_op_yoy,q_np_parent_yoy,q_ebit_yoy,q_rev_qoq,q_op_qoq,ytd_rev_yoy,ytd_np_parent_yoy,q_gross_margin,q_gm_yoy_change,q_gm_qoq_change,q_op_margin,op_margin_change,q_np_parent_margin,q_ebit_margin,q_cfo_to_np_parent,ttm_cfo_to_np_parent,q_accruals_to_assets,ttm_cfo_to_ebit,q_np_parent_to_np,q_cfo_to_rev,q_cfo_yoy,ytd_cfo_yoy,ttm_fcf_to_np_parent,capex_to_cfo,cash_sales_ratio,cash_sales_yoy,roa_parent,cfo_to_assets,asset_turnover,ar_days,inv_days,ap_days,ccc,contract_liab_to_rev,q_rev_yoy_delta,q_np_parent_yoy_delta,cfo_to_rev_change,cfo_to_np_change,rev_improve,np_improve,gm_improve,trend_consistency,profit_cash_sync,margin_profit_sync,q_rev_yoy_score,q_op_yoy_score,q_np_parent_yoy_score,ytd_rev_yoy_score,ytd_np_parent_yoy_score,q_ebit_yoy_score,q_rev_qoq_score,q_op_qoq_score,q_gross_margin_score,q_gm_yoy_change_score,q_op_margin_score,q_np_parent_margin_score,q_gm_qoq_change_score,op_margin_change_score,q_ebit_margin_score,q_cfo_to_np_parent_score,ttm_cfo_to_np_parent_score,q_accruals_to_assets_score,ttm_cfo_to_ebit_score,q_np_parent_to_np_score,q_cfo_to_rev_score,q_cfo_yoy_score,ytd_cfo_yoy_score,ttm_fcf_to_np_parent_score,capex_to_cfo_score,cash_sales_ratio_score,cash_sales_yoy_score,roa_parent_score,cfo_to_assets_score,asset_turnover_score,ccc_score,contract_liab_to_rev_score,q_rev_yoy_delta_score,q_np_parent_yoy_delta_score,trend_consistency_score,profit_cash_sync_score,margin_profit_sync_score,cfo_to_np_change_score,利润质量_score,现金创造能力_score,盈利能力_score,规模与增长_score,资产效率与资金占用_score,边际变化与持续性_score,total_score
000657.SZ,2020-12-31,2,1619740800000000000,1619740800000000000,3297483454.47,3297483454.47,2757079176.42,59312965.31,,,85682324.28,69209224.03,124131004.74,-318087.71,,1701542711.36,94926682.93,9203180360.86,993079781.32,2524807379.74,596949896.48,142528624.29,4302336998.06,中钨高新,3297483454.47,2757079176.42,59312965.31,,,85682324.28,69209224.03,-318087.71,,1701542711.36,94926682.93,2020,4,9919458028.34,221112268.53,-171960898.66,8084642493.099999,123211997.64,604407826.46,9919458028.34,330284763.7,,221112268.53,-171960898.65999982,,566600569.72,8093257612.300001,9053298781.48,0.5197122271787982,-0.31214076342486297,3.7054487531169897,,0.3145222619157361,-0.34856074659445185,0.22695073242953673,0.7945676781902714,0.1638838482471956,-0.05881539645913969,-0.005107389262234863,0.017987342811257048,-0.021752742588814534,0.020988497739444733,,-0.004596030579133774,-0.7777085360447494,0.007679776556389529,,0.8077421406523965,-9.646377742056808e-05,-1.000725959399956,-1.2845113698596033,,-3.2949384082964097,0.5160125091919489,-0.010549295590372971,0.024423392386245028,-0.0189942807379531,1.0956733305468578,36.54172628647729,113.86696652341031,26.922003802777674,123.48668900710993,0.014368589884930623,0.17710742199528096,3.2968555047615298,-0.20203224976594464,-29.794672940087434,1.0,1.0,0.0,58.333333333333336,54.16666666666666,8.333333333333332,100.0,16.666666666666664,91.66666666666666,75.0,91.66666666666666,,91.66666666666666,16.666666666666664,16.666666666666664,8.333333333333332,8.333333333333332,75.0,50.0,8.333333333333332,,50.0,8.333333333333332,41.666666666666664,,100.0,50.0,41.66666666666667,33.33333333333333,,91.66666666666667,8.333333333333332,33.33333333333333,100.0,8.333333333333332,83.33333333333334,41.666666666666664,,83.33333333333334,91.66666666666666,100.0,54.16666666666666,8.333333333333332,8.333333333333332,38.23529411764706,43.888888888888886,21.07843137254902,69.44444444444443,56.944444444444436,76.6025641025641,50.12988939165409
000657.SZ,2021-03-31,2,1619740800000000000,1619740800000000000,2684323951.76,2684323951.76,2150132715.67,129714367.11,,,98791193.58,78145640.09,77181006.86,-5939264.63,,1562875597.07,128545713.34,9744080801.46,1829909194.63,2551756199.92,1000218177.96,161834839.37,4382306225.03,中钨高新,2684323951.76,2150132715.67,129714367.11,,,98791193.58,78145640.09,-5939264.63,,1562875597.07,128545713.34,2021,1,2684323951.76,78145640.09,-5939264.63,1721010802.04,50639874.84,-133984184.39,10882771178.06,369922517.39,,248618033.78,-43915978.89999981,,555524482.02,8897200622.740002,9473630581.16,0.55973684103443,0.44004489273127023,0.5431641633575569,,-0.18594771169475113,1.186947936796721,0.55973684103443,0.5431641633575569,0.19900401206782548,-0.01878723965802409,0.03512016382062988,0.04832291833664549,-0.004016447176474883,0.02911185143609926,,-0.07600250792187221,-0.17664035964044625,0.008875679075688026,,0.7910182806599917,-0.002212573719392501,0.955671897716584,0.955671897716584,,-12.64971192569733,0.5822231687219744,0.3860562010368032,0.02624316323611153,-0.0046356017921296774,1.148743460580184,61.373784775195034,104.68360245696772,41.0330901185152,125.02429711364755,0.014870738042922745,0.04002461385563183,-3.162284589759433,0.0756394561639655,2.5698212586915288,1.0,0.0,1.0,58.333333333333336,50.0,37.5,100.0,91.66666666666666,75.0,100.0,91.66666666666666,,16.666666666666664,100.0,41.66666666666667,33.33333333333333,83.33333333333334,91.66666666666666,91.66666666666666,41.66666666666667,,41.66666666666667,16.666666666666664,33.33333333333334,,91.66666666666666,41.66666666666667,83.33333333333334,83.33333333333334,,91.66666666666667,16.666666666666664,91.66666666666666,100.0,16.666666666666664,100.0,41.666666666666664,50.0,58.333333333333336,16.666666666666664,100.0,50.0,37.5,75.0,34.80392156862745,64.99999999999999,58.33333333333333,88.09523809523809,61.53846153846153,60.57692307692307,63.030639948286996
000657.SZ,2021-06-30,2,1629936000000000000,1629936000000000000,3545985432.0,3545985432.0,2967137462.67,172797521.94,,,147848090.32,115076469.65,88009324.11,120603102.19,,2162756517.53,165266623.19,10027429033.3,2104299968.61,2655753848.42,1183653405.16,145686978.02,4485038548.26,中钨高新,3545985432.0,2967137462.67,172797521.94,,,147848090.32,115076469.65,120603102.19,,2162756517.53,165266623.19,2021,2,6230309383.76,193222109.74,114663837.56,4113471256.73,102816662.15,-31553275.560000002,12036296155.369999,452873966.0,,311517716.12,-25743785.539999813,,560205402.34,9958937592.040003,9885754917.38,0.48215007067252297,0.9232618136278878,1.205510833127606,,0.3209975754509973,0.33213865040458274,0.5146111386014105,0.8792879062549882,0.16324036870154857,-0.04034082753732937,-0.03576364336627691,0.04873046583345354,0.011176627418330531,0.03245260643529908,,1.0480257393784238,-0.08263987634681755,-0.0005590501267924113,,0.7783426177567149,0.03401116685411132,0.17740927584816782,4.633975729142968,,-21.760801319198844,0.6099169212633133,0.14906378838649859,0.03151177818219278,-0.002604129452444754,1.2175394045232868,63.812777504645844,97.33469516347647,43.38148410817601,117.7659885599463,0.01210397086773257,-0.07758677036190703,0.6623466697700492,-0.00880287783749565,-0.9151251963321865,0.0,1.0,0.0,58.333333333333336,62.5,54.16666666666667,83.33333333333334,91.66666666666666,75.0,91.66666666666666,100.0,,91.66666666666666,83.33333333333334,16.666666666666664,25.0,83.33333333333334,100.0,16.666666666666664,83.33333333333334,,58.333333333333336,25.0,50.0,,83.33333333333334,58.333333333333336,66.66666666666666,91.66666666666666,,91.66666666666667,25.0,66.66666666666666,100.0,25.0,100.0,75.0,20.0,25.0,66.66666666666666,100.0,62.5,54.16666666666667,50.0,47.549019607843135,67.2222222222222,48.03921568627452,87.6984126984127,66.92307692307692,64.74358974358975,64.81503986209869
000657.SZ,2021-09-30,2,1635206400000000000,1635206400000000000,3459233838.19,3459233838.19,2843554283.65,242097709.46,,,235861848.54,204408127.94,93754055.8,274387815.8,,2383465149.24,33540575.81,10563065536.39,1987316141.78,2724219964.58,1114530446.75,252433238.26,4799033704.38,中钨高新,3459233838.19,2843554283.65,242097709.46,,,235861848.54,204408127.94,274387815.8,,2383465149.24,33540575.81,2021,3,9689543221.95,397630237.68,389051653.36,6621974573.87,151903044.5,-171642810.95,12987026676.42,603922563.82,,466839461.71000004,388733565.6500002,,422279595.27000004,10717903638.410002,10295247284.845,0.3790030950144204,1.6589793694773494,3.1642532644290498,,-0.024464734972436272,0.40104850313804224,0.46324077718215384,1.6176581186297423,0.17798147894568073,0.008990241436250268,0.01474111024413216,0.06998593352875923,0.033689744076712935,0.059090578290293884,,1.3423527653486518,0.8326921726498796,-0.006797280912621964,,0.8666434576227544,0.079320401174027,2.958660331309705,3.2666352945788786,,1.086295685745345,0.6890153313506894,0.1654914727821485,0.04534514313193873,0.037758545753653824,1.2614584494281553,55.85346129046802,92.77376627162978,37.95552066785508,110.67170689424272,0.019437338857425497,-0.10314697565810255,1.9587424313014437,0.13516626529260395,4.196291651924594,0.0,1.0,1.0,58.333333333333336,83.33333333333334,79.16666666666666,75.0,91.66666666666666,83.33333333333334,83.33333333333334,100.0,,41.66666666666667,83.33333333333334,33.33333333333333,66.66666666666666,100.0,100.0,75.0,91.66666666666666,,66.66666666666666,33.33333333333333,66.66666666666667,,100.0,75.0,91.66666666666666,83.33333333333334,,16.666666666666657,50.0,66.66666666666666,100.0,41.66666666666667,100.0,83.33333333333334,66.66666666666666,25.0,83.33333333333334,100.0,83.33333333333334,79.16666666666666,83.33333333333334,58.8235294117647,68.33333333333333,70.58823529411764,84.12698412698413,76.92307692307692,74.67948717948718,72.43843999138116
000657.SZ,2021-12-31,2,1651190400000000000,1651190400000000000,2404037070.82,2404037070.82,1789341894.59,187803403.19,,,156074078.09,129952820.41,153135545.73,499209778.62,,2061484704.55,189596084.66,9818085296.57,1133712485.79,2809873570.07,589304229.32,215733481.82,4912778655.06,中钨高新,2404037070.82,1789341894.59,187803403.19,,,156074078.09,129952820.41,499209778.62,,2061484704.55,189596084.66,2021,4,12093580292.77,527583058.09000003,888261431.98,9919458028.34,221112268.53,-171960898.66,12093580292.77,732413001.6999999,,527583058.09000003,888261431.9800001,,516948997.0,9750166356.580002,10190575416.48,-0.27094795045563075,2.1663128324210907,0.8776806449046384,,-0.3050377097149692,-0.22426608822984612,0.21917752544730865,1.3860415416904774,0.2556928858090911,0.09180903756189551,0.07771140686341038,0.07812001132159813,0.060132668510341075,0.054056080077697806,,3.8414693659206285,1.6836428280994427,-0.03623514307276946,,0.8326355151370031,0.2076547756602285,1570.4092004372,6.165484938155998,,0.58197843381276,0.8575095324328098,0.21153861774195934,0.051771665144325706,0.08716499271900988,1.1867416508406874,34.21691900129346,105.18834403101344,22.06075628203412,117.34450675027277,0.017838677761041005,-0.6499510454700512,-2.2865726195244114,0.20775123943764906,3.846065396499762,0.0,0.0,1.0,50.0,62.5,100.0,8.333333333333332,100.0,66.66666666666666,66.66666666666666,91.66666666666666,,8.333333333333332,25.0,100.0,100.0,100.0,91.66666666666666,100.0,100.0,,83.33333333333334,50.0,83.33333333333334,,91.66666666666666,100.0,100.0,91.66666666666666,,58.33333333333333,91.66666666666666,75.0,100.0,91.66666666666666,83.33333333333334,75.0,57.14285714285714,8.333333333333332,25.0,66.66666666666666,62.5,100.0,75.0,74.01960784313725,89.99999999999999,99.01960784313727,62.3015873015873,87.72893772893771,46.47435897435897,76.6492566257272
000657.SZ,2022-03-31,2,1651190400000000000,1651190400000000000,3027071298.15,3027071298.15,2456797140.82,162790998.65,,,139120420.51,107700531.4,81539682.87,-205329707.51,,1548342941.31,73118905.04,10629912653.97,2114498767.06,3020965447.34,1124468613.8,229153669.94,5037297303.92,中钨高新,3027071298.15,2456797140.82,162790998.65,,,139120420.51,107700531.4,-205329707.51,,1548342941.31,73118905.04,2022,1,3027071298.15,107700531.4,-205329707.51,2684323951.76,78145640.09,-5939264.63,12436327639.16,765489633.24,,557137949.4,688870989.1000001,,461522188.7,10056830781.730001,10223998975.27,0.12768479235349914,0.2549958981178273,0.3782026902071793,,0.25916165557192816,-0.13318397917792277,0.12768479235349914,0.3782026902071793,0.1883913859837143,-0.010612626084111176,-0.06730149982537681,0.05377838267287923,0.005455464336233742,0.035579119482855054,,-1.9064874132088079,1.236446000208508,0.030617201710129605,,0.7741532911213309,-0.06783114346711543,-33.571570775421065,-33.571570775421065,,0.6699689724239541,0.5114986694420685,-0.009298664453680817,0.054493153877227064,0.06737784215024416,1.2163858456208008,62.059481896138756,109.64213400928071,40.81117132671855,130.8904445787009,0.018426152525801254,0.39863274280912986,-0.4994779546974591,-0.06561856974772293,-1.8304849052869356,1.0,0.0,0.0,41.66666666666667,37.5,54.166666666666664,58.333333333333336,58.333333333333336,33.33333333333333,58.333333333333336,33.33333333333333,,75.0,25.0,41.66666666666667,41.66666666666667,83.33333333333334,83.33333333333334,8.333333333333332,66.66666666666666,,25.0,41.66666666666667,0.0,,58.333333333333336,16.666666666666664,8.333333333333332,8.333333333333332,,41.666666666666664,8.333333333333332,41.66666666666667,100.0,58.333333333333336,83.33333333333334,25.0,62.5,100.0,41.66666666666667,25.0,37.5,54.166666666666664,41.66666666666667,24.50980392156863,17.222222222222218,55.882352941176464,49.206349206349195,70.1923076923077,50.64102564102564,42.476265890971774
000657.SZ,2022-06-30,2,1661385600000000000,1661385600000000000,3759519208.19,3759519208.19,3184856809.37,184757539.02,,,158706148.3,123171815.13,87413960.96,-41592957.99,,2250185078.45,75637085.65,11349582680.57,2413822892.95,3239806917.63,1340734764.94,231919446.96,5207977539.65,中钨高新,3759519208.19,3184856809.37,184757539.02,,,158706148.3,123171815.13,-41592957.99,,2250185078.45,75637085.65,2022,2,6786590506.34,230872346.53,-246922665.5,6230309383.76,193222109.74,114663837.56,12649861415.35,777449650.32,,565233294.88,526674928.9200002,,371892651.16,10274550128.43,10989747667.27,0.06021845839044047,0.0692140543783542,0.07034753068652197,,0.24196586003363607,0.13493706993731255,0.0892862758998789,0.1948547029150143,0.15285528999775166,-0.010385078703796902,-0.035536095985962635,0.04914392739835222,0.0004134615648986803,0.032762650836222325,,-0.33768243121286545,0.9317832719528919,0.014992589284893906,,0.7760998326112107,-0.011063371587353774,-1.344874694221993,-3.1534484694949536,,0.7061142096180717,0.5985300124409629,0.040424597133961404,0.05143278189756758,0.047924205802154986,1.1510602243420203,69.64861724553312,115.09307075770198,47.62915972826907,137.112528274966,0.018333753971294647,-0.06746633396305868,-0.30785515952065734,-0.04507453844146509,-1.3857081705912893,0.0,0.0,1.0,41.66666666666667,50.0,45.833333333333336,41.66666666666667,33.33333333333333,16.666666666666664,41.66666666666667,25.0,,66.66666666666666,66.66666666666666,8.333333333333332,50.0,66.66666666666666,75.0,25.0,41.66666666666667,,33.33333333333333,41.66666666666667,25.0,,58.333333333333336,33.33333333333333,25.0,16.666666666666664,,41.666666666666664,33.33333333333333,50.0,83.33333333333334,50.0,66.66666666666666,16.666666666666657,55.55555555555556,41.66666666666667,50.0,33.33333333333333,50.0,45.833333333333336,50.0,34.803921568627445,30.55555555555555,42.647058823529406,34.92063492063492,58.11965811965812,42.628205128205124,38.74947927889104
000657.SZ,2022-09-30,2,1666828800000000000,1666828800000000000,3184700820.28,3184700820.28,2661636984.51,199015978.87,,,194789557.8,167738270.68,92135819.02,259803530.85,,2917277021.98,132723307.97,11262480630.25,2444860444.15,3098670792.14,1260170455.37,194646155.76,5369093237.89,中钨高新,3184700820.28,2661636984.51,199015978.87,,,194789557.8,167738270.68,259803530.85,,2917277021.98,132723307.97,2022,3,9971291326.62,398610617.21000004,12880865.349999994,9689543221.95,397630237.68,389051653.36,12375328397.44,734367919.73,,528563437.62,512090643.97000015,,471075383.32,10092632829.29,11306031655.41,-0.0793623763965161,-0.17795183063108688,-0.17939529914761368,,-0.15289678176341676,0.07717379180102912,0.029077542482265625,0.002465555777951195,0.16424269194743757,-0.013738786998243158,0.011387401949685905,0.06249126373274286,-0.007494669796016373,0.0526700246415148,,1.5488625809528942,0.9688347841005177,-0.00814302161677977,,0.8611255786730884,0.08157863030510915,-0.05315208660952509,-0.9668916318983458,,0.919906248760907,0.9160285962822441,0.22396462264623984,0.04675057117561487,0.04529357953150272,1.0945775471554013,72.10912175060739,112.06340885093557,45.57405624379654,138.59847435774643,0.015728564892085215,-0.13958083478695657,-0.24974282983413565,0.0022582291310821456,0.20650981560424242,0.0,0.0,0.0,25.0,58.33333333333333,33.333333333333336,25.0,25.0,16.666666666666664,33.33333333333333,16.666666666666664,,33.33333333333333,58.333333333333336,33.33333333333333,41.66666666666667,83.33333333333334,83.33333333333334,66.66666666666666,25.0,,75.0,50.0,75.0,,91.66666666666666,83.33333333333334,58.333333333333336,58.333333333333336,,33.33333333333334,100.0,83.33333333333334,75.0,50.0,41.66666666666667,0.0,40.0,16.666666666666664,50.0,8.333333333333332,58.33333333333333,33.333333333333336,66.66666666666666,68.62745098039215,68.88888888888889,54.41176470588236,25.39682539682539,47.948717948717956,30.128205128205128,49.05255332902391
000657.SZ,2022-12-31,2,1682640000000000000,1682640000000000000,3108678618.06,3108678618.06,2483572084.46,161978186.4,,,168024238.21,135940235.87,153908379.81,753185822.36,,2272784531.05,300033210.92,11679431669.45,1381098473.92,2925409976.5,909677949.88,221526580.48,5387185833.78,中钨高新,3108678618.06,2483572084.46,161978186.4,,,168024238.21,135940235.87,753185822.36,,2272784531.05,300033210.92,2022,4,13079969944.68,534550853.08000004,766066687.71,12093580292.77,527583058.09000003,888261431.98,13079969944.68,708542702.94,,534550853.08000004,766066687.7100002,,581512509.5799999,10786863019.160002,11470956149.85,0.29310760461761576,-0.13751197449746275,0.0460737630865553,,-0.023871065607134916,-0.18610461672624587,0.08156307958691943,0.013207010504138247,0.2010843224411868,-0.05460856336790432,0.03684163049374922,0.052105156660125905,-0.02601485466147222,0.04372926653795907,,5.540565804816416,1.4331034798579805,-0.05380942777800361,,0.809051344723844,0.24228487884991878,0.5087561474498427,-0.13756619376979917,,0.7590886262373746,0.7311095196030115,0.10249885727196056,0.046600374554390575,0.06678315893658242,1.1402684984416962,38.53991600231714,98.98843060543936,30.781187368045035,106.74715923971146,0.01693632182771958,0.37246998101413187,0.225469062234169,0.03463010318969029,1.6990964388957877,1.0,1.0,0.0,33.33333333333333,70.83333333333333,12.499999999999998,58.333333333333336,25.0,16.666666666666664,33.33333333333333,16.666666666666664,,50.0,25.0,75.0,16.666666666666664,58.333333333333336,75.0,91.66666666666666,8.333333333333332,,100.0,66.66666666666666,91.66666666666667,,75.0,100.0,75.0,66.66666666666666,,41.666666666666664,66.66666666666666,41.66666666666667,66.66666666666666,75.0,50.0,91.66666666666667,45.45454545454545,91.66666666666666,66.66666666666666,16.666666666666664,70.83333333333333,12.499999999999998,75.0,86.27450980392156,72.22222222222221,54.41176470588235,30.95238095238095,68.88111888111888,53.84615384615384,59.10175118998647
000657.SZ,2023-03-31,2,1682640000000000000,1682640000000000000,3056863359.74,3056863359.74,2530018049.25,137456076.79,,,121043443.86,99730022.76,96399475.33,-359199850.3,,1824610235.69,80810845.26,12540640255.83,2215041044.75,3133160329.56,1361424967.37,236251839.99,5496414043.12,中钨高新,3056863359.74,2530018049.25,137456076.79,,,121043443.86,99730022.76,-359199850.3,,1824610235.69,80810845.26,2023,1,3056863359.74,99730022.76,-359199850.3,3027071298.15,107700531.4,-205329707.51,13109762006.269999,683207781.0799999,,526580344.44000006,612196544.9200001,,589204449.8000001,10860083927.590002,12110035962.64,0.009841876406481456,-0.15562851797764318,-0.07400621460629117,,-0.016667936665751563,-0.1513914321119971,0.009841876406481456,-0.07400621460629117,0.17234833503804714,-0.01604305094566716,-0.02873598740313965,0.044966379132396435,-0.008812003540482796,0.032624952777896656,,-3.601722333548578,1.1625890548023585,0.03789665649844634,,0.8239192440306696,-0.1175060210511181,-0.7493808112618395,-0.7493808112618395,,0.962443278534013,0.5968896940964975,0.17842771585619127,0.043482971154216545,0.05055282633417883,1.0825535156719763,61.670835896721385,105.30337775604842,45.75656287771647,121.21765077505333,0.01802106246299574,-0.2832657282111343,-0.12007997769284648,-0.04967487758400267,-1.6952349203397703,0.0,0.0,1.0,33.33333333333333,45.833333333333336,37.5,25.0,25.0,16.666666666666664,8.333333333333332,8.333333333333332,,50.0,33.33333333333333,50.0,50.0,33.33333333333333,50.0,41.66666666666667,25.0,,8.333333333333332,58.333333333333336,0.0,,75.0,8.333333333333332,41.66666666666667,58.333333333333336,,25.0,33.33333333333333,58.333333333333336,50.0,75.0,25.0,58.33333333333333,58.333333333333336,16.666666666666664,50.0,25.0,45.833333333333336,37.5,41.66666666666667,24.50980392156863,33.88888888888888,44.11764705882353,20.238095238095237,55.76923076923076,32.69230769230769,32.81008403361344
000657.SZ,2023-06-30,2,1692748800000000000,1692748800000000000,3489200598.51,3489200598.51,2952292560.27,158879766.72,,,159012486.87,142370634.3,119843504.25,40357432.09,,2623629231.9,175739297.64,12744001683.79,2687388864.74,3021207439.49,1304231682.72,186177928.68,5666318454.46,中钨高新,3489200598.51,2952292560.27,158879766.72,,,159012486.87,142370634.3,40357432.09,,2623629231.9,175739297.64,2023,2,6546063958.25,242100657.06,-318842418.21000004,6786590506.34,230872346.53,-246922665.5,12839443396.59,657330008.78,,545779163.6100001,694146935.0000001,,689306661.79,10627519678.490002,12642320969.810001,-0.07190244143217006,-0.14006341736993336,0.15587023013127546,,0.1414316532639433,0.1558584416950171,-0.035441441157426756,0.04863428079958884,0.15387709106472036,0.0010218010669686972,-0.01847124397332678,0.04553471840737581,-0.0036092089909764147,0.04080322420006371,,0.28346738980567987,1.2718457963998417,0.008069183060104915,,0.8953424797160398,0.01156638345964801,1.9702948297089848,-0.2912642813261711,,0.9930270192578173,0.7519284597796909,0.16596152779896695,0.04317080423075214,0.05490660588808261,1.0155922656330851,76.39715409241293,103.76275450665942,44.79357165118308,135.3663369478893,0.014500467265539455,-0.08174431783865152,0.22987644473756663,0.022629755047001786,0.6211498210185453,0.0,1.0,1.0,41.66666666666667,70.83333333333333,66.66666666666667,25.0,33.33333333333333,41.66666666666667,8.333333333333332,33.33333333333333,,66.66666666666666,75.0,16.666666666666664,83.33333333333334,33.33333333333333,66.66666666666666,50.0,50.0,,58.333333333333336,75.0,41.666666666666664,,100.0,58.333333333333336,83.33333333333334,58.333333333333336,,16.666666666666657,75.0,58.333333333333336,41.66666666666667,75.0,16.666666666666664,25.0,25.0,41.66666666666667,75.0,50.0,70.83333333333333,66.66666666666667,66.66666666666666,60.78431372549019,60.0,46.07843137254901,33.333333333333336,44.230769230769226,58.01282051282051,49.419909502262435
000657.SZ,2023-09-30,2,1698364800000000000,1698364800000000000,3001969040.51,3001969040.51,2521877506.6,94407303.73,,,93797208.43,73392761.04,130391171.75,-115578847.62,,2061241715.87,50470527.96,12970048170.7,2744664668.89,3169141826.27,1273307393.03,169955797.28,5744285989.53,中钨高新,3001969040.51,2521877506.6,94407303.73,,,93797208.43,73392761.04,-115578847.62,,2061241715.87,50470527.96,2023,3,9548032998.76,315493418.1,-434421265.83000004,9971291326.62,398610617.21000004,12880865.349999994,12656711616.82,552721333.64,,451433653.97,318764556.5300001,,607053881.78,10487760200.580002,12857024927.245,-0.05737800505666781,-0.5256295285130439,-0.5624566728721445,,-0.13963988146971643,-0.4057940436407005,-0.04244769448567238,-0.20851727355323146,0.1599255446779818,-0.004317147269455757,0.006048453613261451,0.03144846014599847,-0.03104280358674439,0.024448207176557494,,-1.5747990126302516,0.7061160676141871,0.014697926598831974,,0.7824621038138075,-0.03850101252222257,-1.44487019572775,-34.7260932418644,,1.9043957972876697,0.6866299045908276,-0.29343641336090737,0.035111828477004677,0.024793026250926376,0.9844199329503887,79.15188672020584,110.29397549770248,44.314247233670315,145.131614984238,0.01342811643540484,0.014524436375502249,-0.71832690300342,-0.12007964282733172,-3.1236615935831455,1.0,0.0,0.0,50.0,20.833333333333332,41.666666666666664,33.33333333333333,8.333333333333332,8.333333333333332,8.333333333333332,8.333333333333332,,33.33333333333333,8.333333333333332,25.0,75.0,16.666666666666664,16.666666666666664,58.333333333333336,8.333333333333332,,25.0,33.33333333333333,25.0,,33.33333333333333,25.0,16.666666666666664,8.333333333333332,,0.0,58.333333333333336,8.333333333333332,33.33333333333333,33.33333333333333,8.333333333333332,0.0,16.666666666666664,66.66666666666666,25.0,66.66666666666666,20.833333333333332,41.666666666666664,16.666666666666664,27.94117647058823,20.0,34.803921568627445,14.285714285714286,23.076923076923073,47.756410256410255,26.361150614091788
000657.SZ,2023-12-31,2,1714089600000000000,1714089600000000000,3187966819.49,3187966819.49,2583526901.46,246618465.62,,,212919343.97,169076510.11,170324332.25,586758209.57,,3085767046.15,54945476.88,12975352237.82,1833164796.39,3333539074.97,1347573427.14,145571157.38,5771503251.05,中钨高新,3187966819.49,2583526901.46,246618465.62,,,212919343.97,169076510.11,586758209.57,,3085767046.15,54945476.88,2023,4,12735999818.25,484569928.21000004,152336943.74,13079969944.68,534550853.08000004,766066687.71,12735999818.25,637361612.86,,484569928.21000004,152336943.74000013,,361966147.74,10587715017.580002,12972700204.26,0.025505435322059882,0.5225412205257287,0.24375619203491977,,0.06195859333326124,1.6122816336892325,-0.026297470704044153,-0.0935007859065561,0.18960044199164405,-0.011483880449542738,0.02967489731366224,0.07735916952217627,0.02525401286205036,0.05303584374728477,,3.4703709532936253,0.3143755624760545,-0.03219697463777363,,0.7940871268785359,0.1840540516239964,-0.22096487725767705,-0.8011440176371848,,2.3760890750032564,0.9679420210037352,0.35770329478809476,0.037353050681836926,0.011742886318299057,0.9817539616052893,52.53652325933285,114.92014663633782,46.45613336677471,121.00053652889596,0.011429896314178992,0.08288344037872769,0.8062128649070643,-0.05823082722592238,-2.070194851522791,1.0,1.0,0.0,50.0,58.33333333333333,66.66666666666667,50.0,75.0,58.333333333333336,25.0,16.666666666666664,,66.66666666666666,100.0,75.0,50.0,91.66666666666666,83.33333333333334,75.0,83.33333333333334,,83.33333333333334,25.0,75.0,,50.0,83.33333333333334,41.66666666666667,41.66666666666667,,0.0,100.0,91.66666666666666,33.33333333333333,25.0,8.333333333333332,58.33333333333333,8.333333333333332,83.33333333333334,91.66666666666666,75.0,58.33333333333333,66.66666666666667,16.666666666666664,61.764705882352935,58.33333333333332,74.50980392156862,52.38095238095237,28.846153846153843,74.35897435897435,59.40853264382675
