symbol,datetime,open,high,low,close,DSA_DIR,DSA_VWAP,dsa_pivot_pos_01,signed_vwap_dev_pct,trend_aligned_vwap_dev_pct,last_pivot_type,has_hl_hh_context,bars_since_last_hl_hh,bb_mid,bb_upper,bb_lower,bb_pos_01,bb_width_norm,bb_width_percentile,bb_width_change_5,bb_expand_streak,bb_contract_streak,rope_dir,bars_since_dir_change,dist_to_rope_atr,dist_to_lower_atr,channel_pos_01,rope_pivot_pos_01,w_DSA_DIR,w_dsa_pivot_pos_01,w_signed_vwap_dev_pct,ret_5,ret_10,ret_20,max_dd_5,max_dd_10,max_dd_20,max_up_5,max_up_10,max_up_20,win_5,win_10,win_20,bb_pos_thr,require_hl_hh,vwap_dev_lo,dsa_pos_hi,rope_dir_min,weekly_dir_required,weekly_pos_hi,rr_5,rr_10,rr_20
301156.SZ,2024-11-18 07:00:00,13.94,14.06,13.29,13.39,1.0,15.36606187723452,0.47703180212014135,-0.09239650224994798,-0.09239650224994798,HL,1.0,0.0,14.0755,14.952961680074857,13.198038319925143,0.10938465145194795,0.12467929097720964,0.2,-0.32556064569037246,0.0,23.0,0.0,0.0,-0.46734269134197826,0.5326573086580219,0.2663286543290109,,1.0,0.26097271648873077,6.510250278112157,0.012696041822255408,0.09559372666168778,0.11650485436893193,-0.01643017176997764,-0.029126213592233052,-0.029126213592233052,0.052277819268110474,0.14488424197162056,0.14488424197162056,1.0,1.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,0.7727272727272702,3.2820512820512757,3.9999999999999907
301314.SZ,2024-11-18 07:00:00,37.05,37.41,35.0,35.51,1.0,35.615242799105694,0.46966854283927434,-0.2954993166811671,-0.2954993166811671,HL,1.0,0.0,37.0925,39.161160194426486,35.023839805573516,0.11750605433805066,0.11154061842294183,0.08333333333333333,-0.1724273334905938,0.0,18.0,0.0,8.0,-0.6182721546747475,0.3817278453252536,0.19086392266262658,,-1.0,0.19892549130496257,-19.477098295759003,0.05097155730780069,0.19909884539566322,0.1351731906505211,0.009011546043368074,0.009011546043368074,0.009011546043368074,0.09743734159391723,0.23880597014925387,0.23880597014925387,1.0,1.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,5.656250000000003,22.093749999999982,15.0
603289.SH,2024-11-18 07:00:00,8.37,8.48,8.09,8.13,1.0,8.203638157718975,0.4577777777777783,-0.8976280560312981,-0.8976280560312981,HL,1.0,0.0,8.445,8.841408879819861,8.04859112018014,0.10268296696185969,0.09388013731672247,0.24166666666666667,-0.1368905223037904,0.0,1.0,0.0,1.0,-0.8779634226107755,0.12203657738922505,0.061018288694612496,,-1.0,0.24870466321243526,-13.953907256065804,0.09963099630996293,0.127921279212792,0.14760147601476004,0.0012300123001229748,0.0012300123001229748,0.0012300123001229748,0.14145141451414495,0.14145141451414495,0.2410824108241081,1.0,1.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,81.0000000000016,104.00000000000213,120.00000000000249
688772.SH,2024-11-18 07:00:00,16.96,17.67,16.67,16.83,1.0,19.313920077952247,0.5033377837116152,0.252449158799896,0.252449158799896,HL,1.0,0.0,17.722500000000004,18.90856703014577,16.53643296985424,0.1237565089848592,0.13384872677621829,0.1,-0.34290411613105054,0.0,5.0,0.0,21.0,-0.14007398948546212,0.8599260105145378,0.42996300525726894,,-1.0,0.11296053861978683,4.756578642572818,-0.027926322043969037,0.03386809269162212,0.005347593582887904,-0.04931669637551981,-0.06951871657754001,-0.06951871657754001,0.053475935828877136,0.057635175282234254,0.057635175282234254,0.0,1.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,-0.5662650602409636,0.48717948717948817,0.07692307692307995
000423.SZ,2024-11-22 07:00:00,58.25,58.35,56.6,56.6,1.0,55.97759891786761,0.5190641247833623,1.1118752754036507,1.1118752754036507,HL,1.0,0.0,58.806,60.674115628115004,56.93788437188499,0.0,0.06353486474560442,0.19166666666666668,0.18179669144864774,1.0,0.0,0.0,32.0,-0.5680115939955132,0.43198840600448724,0.21599420300224353,,1.0,0.6793202383579785,5.483582761898181,0.023498233215547674,0.016077738515901,0.11660777385159013,-0.004063604240282756,-0.004063604240282756,-0.004063604240282756,0.040636042402826804,0.05035335689045939,0.1298586572438163,1.0,1.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,5.782608695652067,3.9565217391303515,28.695652173912553
688167.SH,2025-02-28 07:00:00,72.8,73.29,67.0,67.5,1.0,66.51719608437283,0.3804420629604822,1.477518556826341,1.477518556826341,HL,1.0,0.0,73.05,80.82329016568373,65.27670983431626,0.14300830911335063,0.21282108598723432,0.475,-0.2963204915239861,0.0,9.0,0.0,8.0,-0.9168507346516492,0.08314926534835147,0.04157463267417571,,-1.0,0.18561690170161835,2.7665572918698143,0.14088888888888895,0.2103703703703704,0.1111111111111111,-0.012444444444444496,-0.012444444444444496,-0.012444444444444496,0.14370370370370375,0.35407407407407415,0.37777777777777777,1.0,1.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,11.32142857142853,16.904761904761838,8.928571428571392
688046.SH,2025-03-10 07:00:00,15.57,15.77,14.7,14.79,1.0,16.5578972190397,0.5439999999999998,-0.029350867220158595,-0.029350867220158595,HL,1.0,0.0,15.6745,16.6501736134603,14.698826386539698,0.046723418673252096,0.12449183239788202,0.041666666666666664,-0.5392966296518984,0.0,9.0,0.0,9.0,-0.9062763560775315,0.09372364392246844,0.04686182196123418,,-1.0,0.23964165733482642,9.821442396639272,-0.010141987829614509,-0.03718728870858681,-0.2440838404327248,-0.032454361054766644,-0.04665314401622715,-0.2691007437457741,0.010141987829614629,0.024340770791075134,0.027721433400946596,0.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,-0.31249999999999795,-0.7971014492753613,-0.9070351758793972
000066.SZ,2025-03-13 07:00:00,16.0,16.03,15.43,15.53,1.0,18.09692017607723,0.47985347985347965,0.061902945765806835,0.061902945765806835,HL,1.0,0.0,16.4005,17.594727365286747,15.206272634713255,0.13553841366255012,0.1456330435397392,0.15,-0.15322000273766456,0.0,10.0,0.0,9.0,-0.6090402820587747,0.39095971794122475,0.19547985897061249,,1.0,0.5353828306264502,4.3560682544487905,0.004507405022537043,-0.08370895041854469,0.05602060528010298,-0.013522215067611016,-0.09723116548615582,-0.16226658081133288,0.027688345138441824,0.027688345138441824,0.11397295556986486,1.0,0.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,0.33333333333333615,-0.8609271523178802,0.34523809523809496
688299.SH,2025-03-19 07:00:00,16.3,16.33,15.74,15.85,1.0,18.605124205226534,0.48440065681444994,0.0930675824446268,0.0930675824446268,HL,1.0,0.0,16.845999999999997,17.84872428912524,15.843275710874755,0.0033530099939590324,0.11904597995075897,0.05,-0.01170393848366591,0.0,13.0,0.0,4.0,-0.4067548983017746,0.5932451016982254,0.29662255084911293,,1.0,0.5730695596681558,8.567103581900318,-0.033438485804416364,0.10347003154574125,0.06372239747634068,-0.06561514195583591,-0.06561514195583591,-0.17854889589905365,0.04290220820189284,0.14826498422712933,0.14889589905362785,0.0,1.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,-0.5096153846153844,1.5769230769230769,0.35689045936395747
688072.SH,2025-03-20 07:00:00,171.0,171.91,168.05,168.6,1.0,202.73513824965067,0.4246153846153845,1.0232901230093323,1.0232901230093323,HL,1.0,0.0,180.96599999999998,195.87458195805493,166.05741804194503,0.08527242782742447,0.16476666288755848,0.18333333333333332,-0.2963674095801585,0.0,6.0,0.0,5.0,-0.9618186452096232,0.03818135479037633,0.01909067739518817,,-1.0,0.19971693257848683,-3.3183775496880665,0.015421115065243145,-0.029774614472123262,-0.0937129300118623,-0.01951364175563459,-0.08066429418742582,-0.12218268090154208,0.040806642941874235,0.040806642941874235,0.040806642941874235,1.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,0.7902735562310031,-0.3691176470588224,-0.7669902912621354
688077.SH,2025-03-20 07:00:00,25.24,25.28,24.7,24.8,1.0,28.794148480989563,0.5473684210526316,0.936271979155868,0.936271979155868,HL,1.0,0.0,25.919999999999998,27.370861812857406,24.46913818714259,0.11402251059520022,0.11194921395504691,0.075,-0.46793457763683,0.0,10.0,0.0,5.0,-0.2887444556479853,0.7112555443520139,0.3556277721760072,,1.0,0.6585714285714285,16.025378614900497,-0.023387096774193622,-0.0036290322580645102,-0.10080645161290322,-0.0879032258064516,-0.0879032258064516,-0.1786290322580645,0.011290322580645063,0.021370967741935386,0.028225806451612875,0.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,-0.2660550458715605,-0.04128440366972471,-0.5643340857787811
300003.SZ,2025-03-21 07:00:00,11.78,11.85,11.6,11.64,1.0,12.82033397074104,0.47931034482758633,0.8419937796818142,0.8419937796818142,HL,1.0,0.0,11.877,12.170673287850123,11.583326712149878,0.09649036905093979,0.0494524354382626,0.008333333333333333,-0.2557383592031417,0.0,17.0,0.0,15.0,-0.34384152669797086,0.6561584733020308,0.32807923665101485,,-1.0,0.11461856444945512,-6.783997129376405,0.0034364261168384146,-0.10481099656357393,-0.04982817869415808,-0.026632302405498322,-0.13144329896907225,-0.13144329896907225,0.02663230240549817,0.03436426116838476,0.03436426116838476,1.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,0.12903225806451318,-0.7973856209150325,-0.3790849673202612
300068.SZ,2025-03-21 07:00:00,18.7,19.02,18.4,18.41,1.0,21.683709357116665,0.5205158264947245,4.093386386594646,4.093386386594646,HL,1.0,0.0,19.546499999999998,20.897977339802225,18.195022660197772,0.07953420063768434,0.13828330798887029,0.09166666666666666,-0.6078141673661746,0.0,11.0,0.0,10.0,-0.3209486367660801,0.6790513632339207,0.33952568161696006,,1.0,0.6538037486218301,11.763719628461176,-0.07984790874524708,-0.27919608908202065,-0.18413905486148835,-0.08202064095600226,-0.27919608908202065,-0.3237370994024987,0.0010863661053774891,0.0010863661053774891,0.0010863661053774891,0.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,-0.9735099337748326,-1.0,-0.5687919463087249
300300.SZ,2025-03-24 07:00:00,3.04,3.04,2.82,2.88,1.0,3.25918955150118,0.5340909090909088,-0.7864167368220061,-0.7864167368220061,HL,1.0,0.0,3.0614999999999997,3.2421958770976227,2.8808041229023766,0.0,0.11804401574236358,0.14166666666666666,0.19341339488890363,9.0,0.0,0.0,0.0,-0.9889985940861303,0.011001405913870376,0.005500702956935184,,-1.0,0.41130604288499023,-9.846556522363436,0.010416666666666753,-0.10763888888888891,0.0520833333333333,-0.01736111111111105,-0.16666666666666666,-0.16666666666666666,0.0520833333333333,0.0694444444444445,0.0694444444444445,1.0,0.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,0.6000000000000071,-0.6458333333333335,0.31249999999999983
001300.SZ,2025-03-25 07:00:00,12.15,12.27,11.8,12.03,1.0,13.743438632173145,0.5053475935828874,0.5302903579659157,0.5302903579659157,HL,1.0,0.0,12.433,12.962607401761359,11.903392598238641,0.1195294866917359,0.08519382317403021,0.11666666666666667,0.0751505162368249,1.0,0.0,0.0,1.0,-0.3530626097306048,0.6469373902693946,0.32346869513469745,,-1.0,0.1644885083370888,-37.06076392643528,-0.0141313383208645,-0.14048212801330004,0.032418952618453914,-0.04821280133000832,-0.22693266832917697,-0.22693266832917697,0.02743142144638405,0.02743142144638405,0.06068162926018292,0.0,0.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,-0.29310344827586193,-0.6190476190476191,0.14285714285714313
301448.SZ,2025-03-27 07:00:00,23.0,23.15,22.44,22.72,1.0,25.971533601987893,0.528117359413203,-0.8314565522211838,-0.8314565522211838,HL,1.0,0.0,23.6205,24.68814179386095,22.55285820613905,0.0782761572383321,0.09039959305357215,0.058333333333333334,-0.3213516272134407,0.0,16.0,0.0,19.0,-0.90600041379341,0.09399958620659075,0.04699979310329534,,-1.0,0.19471153846153846,-33.03952529723356,-0.01496478873239436,-0.16813380281690143,-0.10167253521126755,-0.04313380281690143,-0.2874119718309858,-0.2874119718309858,0.024207746478873273,0.024207746478873273,0.024207746478873273,0.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,-0.3469387755102038,-0.5849923430321595,-0.3537519142419601
300958.SZ,2025-03-28 07:00:00,11.95,11.98,11.58,11.6,1.0,12.489512735676884,0.5285714285714284,-0.9233911136402694,-0.9233911136402694,HL,1.0,0.0,12.056000000000001,12.49117352860504,11.620826471394961,0.0,0.07219202531603178,0.2,0.08973043463550079,1.0,0.0,0.0,4.0,-0.86207810220987,0.13792189779012828,0.06896094889506425,,-1.0,0.14590932777488272,-32.77733231334437,-0.14224137931034486,-0.03534482758620691,-0.04137931034482763,-0.15948275862068964,-0.15948275862068964,-0.15948275862068964,0.03017241379310342,0.03017241379310342,0.03017241379310342,0.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,-0.8918918918918922,-0.22162162162162174,-0.25945945945945975
688248.SH,2025-03-28 07:00:00,32.25,32.69,32.02,32.04,1.0,34.09574234746984,0.5199999999999999,-0.15753643181115312,-0.15753643181115312,HL,1.0,0.0,32.925,34.10326143109165,31.74673856890834,0.1244466734432408,0.07157244835788341,0.1,0.10341061987540545,5.0,0.0,0.0,6.0,-0.32158035636640475,0.6784196436335942,0.33920982181679743,,1.0,0.6204744069912609,9.960791564894487,-0.1822721598002497,-0.10767790262172283,-0.08895131086142316,-0.2044319600499376,-0.2044319600499376,-0.2044319600499376,-0.0028089887640449394,-0.0028089887640449394,-0.0028089887640449394,0.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,-0.8916030534351144,-0.5267175572519083,-0.43511450381679356
000683.SZ,2025-03-31 07:00:00,5.55,5.59,5.42,5.46,1.0,5.899544872583482,0.22950819672131118,-0.796916630488647,-0.796916630488647,HL,1.0,0.0,5.6884999999999994,5.908070034384729,5.46892996561527,0.0,0.07719786741134914,0.2916666666666667,-0.03392982845420445,0.0,7.0,0.0,1.0,-0.9551123243855975,0.044887675614401774,0.022443837807200905,,1.0,0.25956284153005477,-4.150688672319661,-0.05494505494505491,-0.06959706959706957,-0.060439560439560454,-0.08791208791208782,-0.08974358974358979,-0.08974358974358979,0.027472527472527538,0.027472527472527538,0.027472527472527538,0.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,-0.6250000000000002,-0.775510204081632,-0.6734693877551019
603586.SH,2025-03-31 07:00:00,14.77,14.81,14.45,14.66,1.0,15.981014226504056,0.5384615384615382,0.2341810125793316,0.2341810125793316,HL,1.0,0.0,15.126500000000002,15.711453844332611,14.541546155667392,0.10125059052116779,0.0773415984309139,0.13333333333333333,-0.10690915885058261,0.0,6.0,0.0,4.0,-0.5812922903339669,0.4187077096660331,0.20935385483301655,,-1.0,0.3680154142581889,-9.305529764548732,-0.16712141882673937,-0.09686221009549795,0.04774897680763979,-0.18485675306957713,-0.23738062755798092,-0.23738062755798092,0.03206002728512965,0.03206002728512965,0.09004092769440657,0.0,0.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,-0.9040590405904053,-0.4080459770114942,0.2011494252873561
688334.SH,2025-03-31 07:00:00,17.12,17.17,16.7,16.94,1.0,17.931074729600205,0.5317460317460321,-0.5711890855725997,-0.5711890855725997,HL,1.0,0.0,17.427,18.007658247163953,16.846341752836047,0.08064833972599168,0.06663892203637493,0.35833333333333334,-0.1570986675631384,0.0,8.0,0.0,3.0,-0.7542913179587784,0.24570868204122187,0.12285434102061091,,1.0,0.5171974522292991,4.863654333123186,-0.10684769775678869,-0.05785123966942151,-0.023022432113341235,-0.1322314049586778,-0.14344746162927988,-0.14344746162927988,0.030696576151121577,0.030696576151121577,0.030696576151121577,0.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,-0.8080357142857137,-0.40329218106995884,-0.16049382716049396
688351.SH,2025-03-31 07:00:00,19.79,19.88,18.68,19.11,1.0,19.157934386370865,0.4793577981651376,-0.25020644399412206,-0.25020644399412206,HL,1.0,0.0,19.9515,20.91163072026682,18.991369279733178,0.061778421293432896,0.09624646971574284,0.06666666666666667,-0.0823325068526779,0.0,10.0,0.0,6.0,-0.5611392148738407,0.4388607851261593,0.21943039256307964,,-1.0,0.28310864393338625,-5.3092314847900175,0.00784929356357939,0.034536891679748834,0.05808477237048663,-0.052851909994767035,-0.06802721088435378,-0.06802721088435378,0.11773940345368918,0.11773940345368918,0.21088435374149667,1.0,1.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,0.14851485148515092,0.5076923076923076,0.853846153846153
002578.SZ,2025-04-01 07:00:00,3.27,3.28,3.16,3.26,1.0,3.5523187498718523,0.49504950495049493,0.4560007122931615,0.4560007122931615,HL,1.0,0.0,3.3564999999999996,3.4836652468251916,3.2293347531748076,0.12057243465011423,0.07577252901843709,0.05,-0.28982138273194924,0.0,9.0,0.0,1.0,-0.2793794898605306,0.7206205101394699,0.36031025506973474,,-1.0,0.4134615384615384,-15.020317072235631,-0.17791411042944774,-0.13190184049079748,-0.10122699386503056,-0.2607361963190183,-0.2607361963190183,-0.2607361963190183,0.039877300613497035,0.039877300613497035,0.039877300613497035,0.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,-0.6823529411764705,-0.5058823529411764,-0.3882352941176468
000751.SZ,2025-04-02 07:00:00,2.94,2.95,2.91,2.93,1.0,3.1354526198715957,0.547169811320755,-0.36914149790402456,-0.36914149790402456,HL,1.0,0.0,3.0185000000000004,3.134133040261281,2.90286695973872,0.1173239075958363,0.07661622677573655,0.20833333333333334,-0.4251437640169352,0.0,9.0,0.0,3.0,-0.3660042988835208,0.6339957011164788,0.31699785055823954,,-1.0,0.43827160493827183,-4.49568589865093,-0.08191126279863488,-0.07167235494880544,-0.003412969283276529,-0.16382252559726962,-0.16382252559726962,-0.16382252559726962,0.006825938566552906,0.006825938566552906,0.01706484641638219,0.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,-0.5000000000000004,-0.4374999999999999,-0.020833333333333814
600459.SH,2025-04-02 07:00:00,14.04,14.06,13.84,13.88,1.0,14.724913687654501,0.4117647058823533,-0.7924373454587489,-0.7924373454587489,HL,1.0,0.0,14.235000000000003,14.694456200307945,13.77554379969206,0.11367373020315108,0.06455303130424193,0.35833333333333334,-0.4018518527481584,0.0,7.0,0.0,8.0,-0.7715485831795734,0.22845141682042683,0.11422570841021339,,-1.0,0.11471861471861473,-1.6874908942173261,-0.0792507204610952,-0.06700288184438051,-0.030979827089337282,-0.14193083573487036,-0.14193083573487036,-0.14193083573487036,0.0028818443804033964,0.0028818443804033964,0.0028818443804033964,0.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,-0.5583756345177671,-0.47208121827411226,-0.21827411167512759
688409.SH,2025-04-03 07:00:00,56.0,57.35,54.22,55.4,1.0,63.01843599694791,0.5024096385542168,-0.7048970003485151,-0.7048970003485151,HL,1.0,0.0,57.83800000000001,61.3186643044073,54.35733569559272,0.1497794979951152,0.12035908241665655,0.125,-0.42790246589872083,0.0,4.0,0.0,0.0,-0.2584368781917964,0.7415631218082033,0.37078156090410175,,-1.0,0.23368199140517312,2.6227908599340295,-0.04873646209386274,-0.1007220216606498,-0.09566787003610104,-0.18754512635379064,-0.18754512635379064,-0.18754512635379064,-0.024007220216606468,-0.023465703971119082,-0.023465703971119082,0.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,-0.25986525505293506,-0.5370548604427332,-0.5101058710298361
600585.SH,2025-04-07 07:00:00,23.4,23.94,22.91,23.65,1.0,23.50376583761014,0.41438356164383494,0.6221733291601267,0.6221733291601267,HL,1.0,0.0,24.436,25.209495959918375,23.662504040081625,0.0,0.06330790308711529,0.20833333333333334,-0.24777354128011653,0.0,9.0,0.0,8.0,-0.9939478788104819,0.006052121189518634,0.0030260605947593157,,1.0,0.5021691973969631,3.697783974229074,0.06427061310782255,0.05200845665961947,0.011839323467230493,0.009302325581395451,0.009302325581395451,0.008456659619450437,0.09852008456659628,0.09852008456659628,0.09852008456659628,1.0,1.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,6.909090909090848,5.590909090909032,1.399999999999986
003012.SZ,2025-04-11 07:00:00,6.22,6.27,6.11,6.12,1.0,6.4545150973167615,0.5113636363636366,-0.41702754847103074,-0.41702754847103074,HL,1.0,0.0,6.3295,6.562864521725072,6.096135478274928,0.05113142638105595,0.07373869080498363,0.25833333333333336,0.0949696366944468,1.0,0.0,0.0,4.0,-0.462500801073144,0.5374991989268547,0.2687495994634277,,-1.0,0.18663303909205553,-12.085331009596423,0.02124183006535946,0.044117647058823456,-0.014705882352941154,-0.008169934640522847,-0.008169934640522847,-0.024509803921568686,0.05228758169934645,0.05392156862745099,0.05392156862745099,1.0,1.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,2.600000000000007,5.40000000000001,-0.5999999999999976
000978.SZ,2025-04-24 07:00:00,6.1,6.14,5.99,6.0,1.0,5.919732719808665,0.25333333333333324,1.3559274377835335,1.3559274377835335,HL,1.0,0.0,6.3925,6.871618983134772,5.9133810168652285,0.09039402130139182,0.1499003466984033,0.7916666666666666,0.14853239322082534,14.0,0.0,0.0,3.0,-0.9150139821894082,0.08498601781059283,0.04249300890529637,,-1.0,0.24040404040404043,-8.208334771097304,0.0,0.005000000000000042,-0.006666666666666672,-0.02666666666666669,-0.02666666666666669,-0.02666666666666669,0.08000000000000007,0.08000000000000007,0.08000000000000007,0.0,1.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,0.0,0.18750000000000142,-0.25
600163.SH,2025-05-27 07:00:00,5.41,5.45,5.32,5.35,1.0,5.241857592919507,0.5423728813559321,2.063055036568855,2.063055036568855,HL,1.0,0.0,5.527,5.754517032329475,5.299482967670525,0.11101813304315386,0.0823293042625203,0.10833333333333334,-0.17338416243043753,0.0,13.0,0.0,8.0,-0.5719867108031423,0.428013289196858,0.21400664459842894,,1.0,0.6207951070336393,2.7621379721546115,-0.013084112149532598,-0.0056074766355138994,-0.02242990654205593,-0.028037383177569996,-0.028037383177569996,-0.06542056074766349,0.02616822429906553,0.02616822429906553,0.02616822429906553,0.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,-0.4666666666666643,-0.19999999999999643,-0.342857142857141
603948.SH,2025-05-30 07:00:00,18.61,18.65,17.82,17.85,1.0,17.389043160404107,0.5408163265306124,2.650846486168491,2.650846486168491,HL,1.0,0.0,19.052500000000002,19.895159480452918,18.209840519547086,0.0,0.08845657844932853,0.425,-0.1652760841798786,0.0,9.0,0.0,0.0,-0.9999999999999993,0.0,0.0,,-1.0,0.2967702620353442,-11.784962671756087,0.04089635854341719,0.031372549019607766,0.3361344537815126,-0.011204481792717245,-0.011204481792717245,-0.011204481792717245,0.04425770308123244,0.06890756302520991,0.49579831932773094,1.0,1.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,3.6499999999999324,2.7999999999999536,29.999999999999574
002100.SZ,2025-06-05 07:00:00,6.36,6.38,6.19,6.21,1.0,6.8206530896772275,0.145833333333333,-0.8889099202817035,-0.8889099202817035,HL,1.0,0.0,6.3629999999999995,6.5298652150673515,6.196134784932648,0.04154615167024463,0.05244859816669872,0.49166666666666664,0.436488826529547,9.0,0.0,0.0,3.0,-1.0000000000000022,0.0,0.0,,-1.0,0.10889774236387786,-3.718468349030922,0.027375201288244756,-0.012882447665056373,0.009661835748792208,-0.0032206119162640216,-0.016103059581320394,-0.020933977455716568,0.037037037037037104,0.037037037037037104,0.037037037037037104,1.0,0.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,8.500000000000178,-0.8000000000000036,0.46153846153845896
001219.SZ,2025-06-13 07:00:00,13.98,14.07,13.65,13.68,1.0,13.588744241646246,0.4419475655430711,0.671554020967415,0.671554020967415,HL,1.0,0.0,14.0285,14.492580811930374,13.564419188069625,0.12452660071164005,0.06616257075672731,0.18333333333333332,-0.16426200095754073,0.0,3.0,0.0,0.0,-0.5048738910444566,0.49512610895554404,0.24756305447777188,,-1.0,0.2480867346938776,-9.484787178692146,-0.024853801169590635,-0.004385964912280738,0.02266081871345033,-0.027046783625730937,-0.034356725146198745,-0.034356725146198745,0.009502923976608244,0.01535087719298252,0.06578947368421055,0.0,0.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,-0.9189189189189205,-0.12765957446808648,0.6595744680851091
300633.SZ,2025-06-17 07:00:00,31.65,31.84,30.89,31.26,1.0,35.1455003477361,0.5472689075630254,3.8886248462427524,3.8886248462427524,HL,1.0,0.0,32.448,33.9674288400596,30.928571159940404,0.10906362684500516,0.09365315828769702,0.2833333333333333,0.09935307123904535,2.0,0.0,0.0,2.0,-0.6768764967096031,0.3231235032903961,0.161561751645198,,-1.0,0.19372006386375737,-4.003549583684417,-0.04222648752399233,-0.03614843250159957,-0.09564939219449782,-0.061740243122201,-0.06238003838771602,-0.10364683301343576,0.003838771593090129,0.003838771593090129,0.003838771593090129,0.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,-0.6839378238341959,-0.57948717948718,-0.9228395061728395
002349.SZ,2025-06-18 07:00:00,7.35,7.36,7.21,7.24,1.0,8.10645502458916,0.4836956521739134,-0.44549090377010286,-0.44549090377010286,HL,1.0,0.0,7.5235,7.862514748943116,7.184485251056884,0.08187659846095803,0.09012155218797531,0.4583333333333333,-0.1925361065520731,0.0,5.0,0.0,2.0,-0.8998384888844692,0.10016151111553054,0.05008075555776529,,1.0,0.47687861271676313,0.5210952867599425,-0.0041436464088398135,0.0027624309392264602,0.03867403314917118,-0.02900552486187845,-0.02900552486187845,-0.02900552486187845,0.0027624309392264602,0.013812154696132548,0.03867403314917118,0.0,1.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,-0.14285714285714407,0.09523809523809322,1.3333333333333304
301082.SZ,2025-07-25 07:00:00,19.98,19.98,19.45,19.47,1.0,24.36681416295073,0.4780256930358349,0.2245431921235783,0.2245431921235783,HL,1.0,0.0,20.3305,21.519238406883495,19.141761593116506,0.13806166477956774,0.11694138431258402,0.025,-0.33926540770119973,0.0,21.0,0.0,17.0,-0.7187446752821105,0.2812553247178892,0.14062766235894464,,1.0,0.6201030927835052,12.090992565638906,-0.018489984591679477,-0.03133025166923469,-0.027221366204416928,-0.048279404211607486,-0.048279404211607486,-0.048279404211607486,0.0025680534155110794,0.010785824345146423,0.010785824345146423,0.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,-0.3829787234042556,-0.648936170212767,-0.5638297872340413
600734.SH,2025-07-30 07:00:00,4.11,4.13,4.04,4.05,1.0,4.46919549023034,0.4949494949494948,1.8881004032783224,1.8881004032783224,HL,1.0,0.0,4.219500000000001,4.424875266280999,4.014124733719003,0.08734076632166585,0.09734578328285255,0.21666666666666667,-0.004850622259657822,0.0,11.0,0.0,6.0,-0.6979005521853063,0.30209944781469306,0.15104972390734647,,1.0,0.629179331306991,3.539629891319661,-0.01728395061728391,-0.01728395061728391,-0.01728395061728391,-0.03209876543209874,-0.04691358024691357,-0.04691358024691357,0.007407407407407469,0.012345679012345635,0.027160493827160574,0.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,-0.5384615384615377,-0.3684210526315782,-0.3684210526315782
